cluster,hora,lat,lon,probabilidad,riesgo
35.0,0,41.39288561563451,2.1738773275955965,0.38307175,Medio
35.0,2,41.39288561563451,2.1738773275955965,0.338443,Medio
35.0,4,41.39288561563451,2.1738773275955965,0.29949057,Medio
35.0,6,41.39288561563451,2.1738773275955965,0.32493225,Medio
35.0,8,41.39288561563451,2.1738773275955965,0.23710948,Bajo
35.0,10,41.39288561563451,2.1738773275955965,0.32714933,Medio
35.0,12,41.39288561563451,2.1738773275955965,0.48816797,Alto
35.0,14,41.39288561563451,2.1738773275955965,0.5172722,Alto
35.0,16,41.39288561563451,2.1738773275955965,0.46310154,Alto
35.0,18,41.39288561563451,2.1738773275955965,0.46014827,Alto
35.0,20,41.39288561563451,2.1738773275955965,0.48339263,Alto
35.0,22,41.39288561563451,2.1738773275955965,0.4481151,Alto
36.0,0,41.42471453453851,2.181022489331954,0.34126478,Medio
36.0,2,41.42471453453851,2.181022489331954,0.2593239,Medio
36.0,4,41.42471453453851,2.181022489331954,0.22319289,Bajo
36.0,6,41.42471453453851,2.181022489331954,0.21359454,Bajo
36.0,8,41.42471453453851,2.181022489331954,0.19974744,Bajo
36.0,10,41.42471453453851,2.181022489331954,0.29597607,Medio
36.0,12,41.42471453453851,2.181022489331954,0.45739502,Alto
36.0,14,41.42471453453851,2.181022489331954,0.50040424,Alto
36.0,16,41.42471453453851,2.181022489331954,0.4461271,Alto
36.0,18,41.42471453453851,2.181022489331954,0.421605,Alto
36.0,20,41.42471453453851,2.181022489331954,0.46417472,Alto
36.0,22,41.42471453453851,2.181022489331954,0.43148926,Alto
37.0,0,41.39230596509031,2.191700072980699,0.36998945,Medio
37.0,2,41.39230596509031,2.191700072980699,0.27903622,Medio
37.0,4,41.39230596509031,2.191700072980699,0.24557258,Bajo
37.0,6,41.39230596509031,2.191700072980699,0.23753959,Bajo
37.0,8,41.39230596509031,2.191700072980699,0.24780162,Bajo
37.0,10,41.39230596509031,2.191700072980699,0.3273476,Medio
37.0,12,41.39230596509031,2.191700072980699,0.43815723,Alto
37.0,14,41.39230596509031,2.191700072980699,0.52110296,Alto
37.0,16,41.39230596509031,2.191700072980699,0.45111093,Alto
37.0,18,41.39230596509031,2.191700072980699,0.42244318,Alto
37.0,20,41.39230596509031,2.191700072980699,0.46343222,Alto
37.0,22,41.39230596509031,2.191700072980699,0.4528326,Alto
38.0,0,41.3928551376905,2.129688332288049,0.25907317,Medio
38.0,2,41.3928551376905,2.129688332288049,0.20422073,Bajo
38.0,4,41.3928551376905,2.129688332288049,0.17748934,Bajo
38.0,6,41.3928551376905,2.129688332288049,0.22924992,Bajo
38.0,8,41.3928551376905,2.129688332288049,0.20893498,Bajo
38.0,10,41.3928551376905,2.129688332288049,0.26565593,Medio
38.0,12,41.3928551376905,2.129688332288049,0.41218862,Alto
38.0,14,41.3928551376905,2.129688332288049,0.48710632,Alto
38.0,16,41.3928551376905,2.129688332288049,0.41725957,Alto
38.0,18,41.3928551376905,2.129688332288049,0.39964524,Medio
38.0,20,41.3928551376905,2.129688332288049,0.4277996,Alto
38.0,22,41.3928551376905,2.129688332288049,0.37464625,Medio
39.0,0,41.4246885859073,2.2041678619210283,0.26957104,Medio
39.0,2,41.4246885859073,2.2041678619210283,0.19153373,Bajo
39.0,4,41.4246885859073,2.2041678619210283,0.17260794,Bajo
39.0,6,41.4246885859073,2.2041678619210283,0.25080448,Medio
39.0,8,41.4246885859073,2.2041678619210283,0.23721899,Bajo
39.0,10,41.4246885859073,2.2041678619210283,0.29039487,Medio
39.0,12,41.4246885859073,2.2041678619210283,0.4434087,Alto
39.0,14,41.4246885859073,2.2041678619210283,0.5106575,Alto
39.0,16,41.4246885859073,2.2041678619210283,0.45794734,Alto
39.0,18,41.4246885859073,2.2041678619210283,0.43704557,Alto
39.0,20,41.4246885859073,2.2041678619210283,0.47072133,Alto
39.0,22,41.4246885859073,2.2041678619210283,0.40978426,Alto
40.0,0,41.412730637863575,2.168452876015562,0.34241742,Medio
40.0,2,41.412730637863575,2.168452876015562,0.21274705,Bajo
40.0,4,41.412730637863575,2.168452876015562,0.2007002,Bajo
40.0,6,41.412730637863575,2.168452876015562,0.20615697,Bajo
40.0,8,41.412730637863575,2.168452876015562,0.1985809,Bajo
40.0,10,41.412730637863575,2.168452876015562,0.2754697,Medio
40.0,12,41.412730637863575,2.168452876015562,0.43769807,Alto
40.0,14,41.412730637863575,2.168452876015562,0.5126433,Alto
40.0,16,41.412730637863575,2.168452876015562,0.44688702,Alto
40.0,18,41.412730637863575,2.168452876015562,0.44444358,Alto
40.0,20,41.412730637863575,2.168452876015562,0.466386,Alto
40.0,22,41.412730637863575,2.168452876015562,0.41936406,Alto
41.0,0,41.405759135618915,2.2164231130776826,0.30498704,Medio
41.0,2,41.405759135618915,2.2164231130776826,0.2518659,Medio
41.0,4,41.405759135618915,2.2164231130776826,0.21834543,Bajo
41.0,6,41.405759135618915,2.2164231130776826,0.44073018,Alto
41.0,8,41.405759135618915,2.2164231130776826,0.23794559,Bajo
41.0,10,41.405759135618915,2.2164231130776826,0.30947858,Medio
41.0,12,41.405759135618915,2.2164231130776826,0.44944015,Alto
41.0,14,41.405759135618915,2.2164231130776826,0.52132165,Alto
41.0,16,41.405759135618915,2.2164231130776826,0.4475567,Alto
41.0,18,41.405759135618915,2.2164231130776826,0.42964697,Alto
41.0,20,41.405759135618915,2.2164231130776826,0.4623537,Alto
41.0,22,41.405759135618915,2.2164231130776826,0.43775135,Alto
42.0,0,41.44245037866549,2.170306481436698,0.2616394,Medio
42.0,2,41.44245037866549,2.170306481436698,0.19178939,Bajo
42.0,4,41.44245037866549,2.170306481436698,0.1963392,Bajo
42.0,6,41.44245037866549,2.170306481436698,0.22087793,Bajo
42.0,8,41.44245037866549,2.170306481436698,0.25612837,Medio
42.0,10,41.44245037866549,2.170306481436698,0.28944862,Medio
42.0,12,41.44245037866549,2.170306481436698,0.4465966,Alto
42.0,14,41.44245037866549,2.170306481436698,0.51519734,Alto
42.0,16,41.44245037866549,2.170306481436698,0.4551051,Alto
42.0,18,41.44245037866549,2.170306481436698,0.4342291,Alto
42.0,20,41.44245037866549,2.170306481436698,0.46786824,Alto
42.0,22,41.44245037866549,2.170306481436698,0.33761397,Medio
43.0,0,41.38002024271897,2.1439927482231194,0.3152178,Medio
43.0,2,41.38002024271897,2.1439927482231194,0.21460037,Bajo
43.0,4,41.38002024271897,2.1439927482231194,0.18379593,Bajo
43.0,6,41.38002024271897,2.1439927482231194,0.23341936,Bajo
43.0,8,41.38002024271897,2.1439927482231194,0.20854132,Bajo
43.0,10,41.38002024271897,2.1439927482231194,0.27837518,Medio
43.0,12,41.38002024271897,2.1439927482231194,0.41831622,Alto
43.0,14,41.38002024271897,2.1439927482231194,0.48218971,Alto
43.0,16,41.38002024271897,2.1439927482231194,0.4186971,Alto
43.0,18,41.38002024271897,2.1439927482231194,0.4162918,Alto
43.0,20,41.38002024271897,2.1439927482231194,0.44056672,Alto
43.0,22,41.38002024271897,2.1439927482231194,0.4086916,Alto
44.0,0,41.364577096333996,2.13576741621053,0.2750819,Medio
44.0,2,41.364577096333996,2.13576741621053,0.20923884,Bajo
44.0,4,41.364577096333996,2.13576741621053,0.18264805,Bajo
44.0,6,41.364577096333996,2.13576741621053,0.23938616,Bajo
44.0,8,41.364577096333996,2.13576741621053,0.2144963,Bajo
44.0,10,41.364577096333996,2.13576741621053,0.28493777,Medio
44.0,12,41.364577096333996,2.13576741621053,0.43126726,Alto
44.0,14,41.364577096333996,2.13576741621053,0.4983147,Alto
44.0,16,41.364577096333996,2.13576741621053,0.42803305,Alto
44.0,18,41.364577096333996,2.13576741621053,0.43870223,Alto
44.0,20,41.364577096333996,2.13576741621053,0.4386404,Alto
44.0,22,41.364577096333996,2.13576741621053,0.38140437,Medio
45.0,0,41.377705058791896,2.1791591646186883,0.2403781,Bajo
45.0,2,41.377705058791896,2.1791591646186883,0.17420475,Bajo
45.0,4,41.377705058791896,2.1791591646186883,0.14987269,Bajo
45.0,6,41.377705058791896,2.1791591646186883,0.18469578,Bajo
45.0,8,41.377705058791896,2.1791591646186883,0.16661641,Bajo
45.0,10,41.377705058791896,2.1791591646186883,0.22076254,Bajo
45.0,12,41.377705058791896,2.1791591646186883,0.35561052,Medio
45.0,14,41.377705058791896,2.1791591646186883,0.39996022,Medio
45.0,16,41.377705058791896,2.1791591646186883,0.3330756,Medio
45.0,18,41.377705058791896,2.1791591646186883,0.30984622,Medio
45.0,20,41.377705058791896,2.1791591646186883,0.34861746,Medio
45.0,22,41.377705058791896,2.1791591646186883,0.3185309,Medio
46.0,0,41.39910641975619,2.1988873664890036,0.34571317,Medio
46.0,2,41.39910641975619,2.1988873664890036,0.25441295,Medio
46.0,4,41.39910641975619,2.1988873664890036,0.22728845,Bajo
46.0,6,41.39910641975619,2.1988873664890036,0.23026386,Bajo
46.0,8,41.39910641975619,2.1988873664890036,0.24940988,Bajo
46.0,10,41.39910641975619,2.1988873664890036,0.3127198,Medio
46.0,12,41.39910641975619,2.1988873664890036,0.46155283,Alto
46.0,14,41.39910641975619,2.1988873664890036,0.5198826,Alto
46.0,16,41.39910641975619,2.1988873664890036,0.46492407,Alto
46.0,18,41.39910641975619,2.1988873664890036,0.44018984,Alto
46.0,20,41.39910641975619,2.1988873664890036,0.48306882,Alto
46.0,22,41.39910641975619,2.1988873664890036,0.44367734,Alto
47.0,0,41.348141707754905,2.1454431540942758,0.295141,Medio
47.0,2,41.348141707754905,2.1454431540942758,0.23970476,Bajo
47.0,4,41.348141707754905,2.1454431540942758,0.21132052,Bajo
47.0,6,41.348141707754905,2.1454431540942758,0.27793732,Medio
47.0,8,41.348141707754905,2.1454431540942758,0.24893565,Bajo
47.0,10,41.348141707754905,2.1454431540942758,0.3181141,Medio
47.0,12,41.348141707754905,2.1454431540942758,0.46714288,Alto
47.0,14,41.348141707754905,2.1454431540942758,0.542825,Alto
47.0,16,41.348141707754905,2.1454431540942758,0.47234657,Alto
47.0,18,41.348141707754905,2.1454431540942758,0.45421943,Alto
47.0,20,41.348141707754905,2.1454431540942758,0.48312452,Alto
47.0,22,41.348141707754905,2.1454431540942758,0.42824173,Alto
48.0,0,41.40110117124682,2.123579810379285,0.18432952,Bajo
48.0,2,41.40110117124682,2.123579810379285,0.14081983,Bajo
48.0,4,41.40110117124682,2.123579810379285,0.12612343,Bajo
48.0,6,41.40110117124682,2.123579810379285,0.1823274,Bajo
48.0,8,41.40110117124682,2.123579810379285,0.18048796,Bajo
48.0,10,41.40110117124682,2.123579810379285,0.23652865,Bajo
48.0,12,41.40110117124682,2.123579810379285,0.3721123,Medio
48.0,14,41.40110117124682,2.123579810379285,0.43989268,Alto
48.0,16,41.40110117124682,2.123579810379285,0.37371016,Medio
48.0,18,41.40110117124682,2.123579810379285,0.37924787,Medio
48.0,20,41.40110117124682,2.123579810379285,0.38580686,Medio
48.0,22,41.40110117124682,2.123579810379285,0.31401882,Medio
49.0,0,41.3758610018505,2.1577310973425674,0.34034067,Medio
49.0,2,41.3758610018505,2.1577310973425674,0.25202522,Medio
49.0,4,41.3758610018505,2.1577310973425674,0.2197156,Bajo
49.0,6,41.3758610018505,2.1577310973425674,0.28107747,Medio
49.0,8,41.3758610018505,2.1577310973425674,0.25013298,Medio
49.0,10,41.3758610018505,2.1577310973425674,0.3286291,Medio
49.0,12,41.3758610018505,2.1577310973425674,0.4934388,Alto
49.0,14,41.3758610018505,2.1577310973425674,0.5433951,Alto
49.0,16,41.3758610018505,2.1577310973425674,0.47337338,Alto
49.0,18,41.3758610018505,2.1577310973425674,0.44451153,Alto
49.0,20,41.3758610018505,2.1577310973425674,0.49064565,Alto
49.0,22,41.3758610018505,2.1577310973425674,0.43025085,Alto
